6FDA-AP6F,,,,6FDA-PDODA,,,,ODPA-AP6F,,,,ODPA-PDODA,,
9.966,4002.900124,5203.770161,,10.4115,5372.763238,10208.25015,,10.908,6856.954664,6856.954664,,12.76974,8557.37375,4278.686875
9.9825,4015.692266,5220.399946,,10.428,5391.863335,10244.54034,,10.92618,6855.493438,6855.493438,,12.793,8709.191318,4354.595659
9.999,4036.594021,5247.572227,,10.4445,5420.63568,10299.20779,,10.94436,6849.654373,6849.654373,,12.81626,8846.973728,4423.486864
10.0155,4063.737829,5282.859177,,10.461,5444.582539,10344.70682,,10.96254,6838.326137,6838.326137,,12.83952,8986.038052,4493.019026
10.032,4086.396208,5312.31507,,10.4775,5459.895746,10373.80192,,10.98072,6846.879237,6846.879237,,12.86278,9118.410099,4559.205049
10.0485,4110.644385,5343.8377,,10.494,5485.827051,10423.0714,,10.9989,6853.56745,6853.56745,,12.88604,9258.370985,4629.185493
10.065,4131.008734,5370.311354,,10.5105,5507.504221,10464.25802,,11.01708,6852.867176,6852.867176,,12.9093,9390.83961,4695.419805
10.0815,4155.242104,5401.814735,,10.527,5528.849914,10504.81484,,11.03526,6849.542184,6849.542184,,12.93256,9503.17841,4751.589205
10.098,4179.735246,5433.655819,,10.5435,5549.731717,10544.49026,,11.05344,6838.444519,6838.444519,,12.95582,9625.417919,4812.70896
10.1145,4200.626158,5460.814006,,10.56,5570.404499,10583.76855,,11.07162,6841.321654,6841.321654,,12.97908,9740.791171,4870.395586
10.131,4218.293716,5483.78183,,10.5765,5600.468595,10640.89033,,11.0898,6849.300143,6849.300143,,13.00234,9842.858469,4921.429234
10.1475,4234.239408,5504.51123,,10.593,5605.607835,10650.65489,,11.10798,6839.604135,6839.604135,,13.0256,9951.262937,4975.631469
10.164,4271.902442,5553.473174,,10.6095,5634.654818,10705.84415,,11.12616,6841.744766,6841.744766,,13.04886,10039.79086,5019.895431
10.1805,4295.629288,5584.318075,,10.626,5644.773092,10725.06887,,11.14434,6852.036502,6852.036502,,13.07212,10135.39075,5067.695375
10.197,4312.687664,5606.493964,,10.6425,5684.1216,10799.83104,,11.16252,6831.447878,6831.447878,,13.09538,10219.76327,5109.881637
10.2135,4337.235036,5638.405547,,10.659,5691.796482,10814.41332,,11.1807,6834.188526,6834.188526,,13.11864,10296.00668,5148.003342
10.23,4360.544609,5668.707991,,10.6755,5712.668107,10854.0694,,11.19888,6839.487466,6839.487466,,13.1419,10366.75636,5183.378182
10.2465,4380.081253,5694.105629,,10.692,5737.84131,10901.89849,,11.21706,6824.342477,6824.342477,,13.16516,10427.66371,5213.831853
10.263,4400.751841,5720.977393,,10.7085,5758.091601,10940.37404,,11.23524,6816.824867,6816.824867,,13.18842,10483.42489,5241.712445
10.2795,4422.014775,5748.619207,,10.725,5773.01033,10968.71963,,11.25342,6812.751647,6812.751647,,13.21168,10551.12616,5275.563079
10.296,4451.030463,5786.339602,,10.7415,5790.732034,11002.39087,,11.2716,6814.50904,6814.50904,,13.23494,10577.76263,5288.881315
10.3125,4473.38931,5815.406103,,10.758,5798.134659,11016.45585,,11.28978,6810.771693,6810.771693,,13.2582,10629.9587,5314.97935
10.329,4487.504823,5833.75627,,10.7745,5815.075824,11048.64407,,11.30796,6805.453385,6805.453385,,13.28146,10657.08636,5328.543178
10.3455,4515.731077,5870.4504,,10.791,5844.943891,11105.39339,,11.32614,6803.43602,6803.43602,,13.30472,10668.69105,5334.345526
10.362,4540.431491,5902.560938,,10.8075,5863.643544,11140.92273,,11.34432,6797.97658,6797.97658,,13.32798,10680.69293,5340.346467
10.3785,4564.223376,5933.490389,,10.824,5872.018188,11156.83456,,11.3625,6790.104927,6790.104927,,13.35124,10690.14724,5345.073619
10.395,4587.921711,5964.298225,,10.8405,5891.204281,11193.28813,,11.38068,6780.716209,6780.716209,,13.3745,10687.42022,5343.710111
10.4115,4605.478124,5987.121561,,10.857,5911.887365,11232.58599,,11.39886,6771.96529,6771.96529,,13.39776,10678.11665,5339.058326
10.428,4621.757791,6008.285129,,10.8735,5925.973106,11259.3489,,11.41704,6763.594231,6763.594231,,13.42102,10652.21487,5326.107434
10.4445,4653.843885,6049.99705,,10.89,5938.582234,11283.30624,,11.43522,6757.619727,6757.619727,,13.44428,10618.60736,5309.303681
10.461,4675.712502,6078.426252,,10.9065,5955.553823,11315.55226,,11.4534,6752.473304,6752.473304,,13.46754,10581.10507,5290.552535
10.4775,4694.914167,6103.388418,,10.923,5967.215295,11337.70906,,11.47158,6743.846903,6743.846903,,13.4908,10525.20396,5262.601981
10.494,4729.858805,6148.816447,,10.9395,5995.112228,11390.71323,,11.48976,6746.122353,6746.122353,,13.51406,10465.10728,5232.553642
10.5105,4750.96755,6176.257815,,10.956,6006.014164,11411.42691,,11.50794,6728.478031,6728.478031,,13.53732,10402.98791,5201.493955
10.527,4765.473408,6195.115431,,10.9725,6019.84941,11437.71388,,11.52612,6718.687336,6718.687336,,13.56058,10322.99667,5161.498336
10.5435,4779.171661,6212.923159,,10.989,6036.639441,11469.61494,,11.5443,6704.296766,6704.296766,,13.58384,10243.08692,5121.543461
10.56,4799.363847,6239.173002,,11.0055,6044.031838,11483.66049,,11.56248,6705.107074,6705.107074,,13.6071,10152.95603,5076.478016
10.5765,4816.664418,6261.663744,,11.022,6063.518361,11520.68489,,11.58066,6693.21655,6693.21655,,13.63036,10057.68439,5028.842196
10.593,4839.258423,6291.035951,,11.0385,6071.362228,11535.58823,,11.59884,6671.3977,6671.3977,,13.65362,9950.993954,4975.496977
10.6095,4865.562836,6325.231686,,11.055,6088.900007,11568.91001,,11.61702,6661.517519,6661.517519,,13.67688,9834.50835,4917.254175
10.626,4875.188262,6337.744741,,11.0715,6099.575773,11589.19397,,11.6352,6659.74448,6659.74448,,13.70014,9715.205633,4857.602817
10.6425,4899.752165,6369.677814,,11.088,6118.323935,11624.81548,,11.65338,6644.585258,6644.585258,,13.7234,9607.907231,4803.953616
10.659,4913.133265,6387.073244,,11.1045,6128.63403,11644.40466,,11.67156,6638.588587,6638.588587,,13.74666,9486.733065,4743.366532
10.6755,4933.07317,6412.99512,,11.121,6142.988704,11671.67854,,11.68974,6628.173104,6628.173104,,13.76992,9358.051945,4679.025973
10.692,4952.58087,6438.355131,,11.1375,6156.820042,11697.95808,,11.70792,6615.40664,6615.40664,,13.79318,9225.902726,4612.951363
10.7085,4974.435122,6466.765658,,11.154,6160.000747,11704.00142,,11.7261,6610.722652,6610.722652,,13.81644,9096.654257,4548.327129
10.725,4987.415801,6483.640541,,11.1705,6173.176093,11729.03458,,11.74428,6592.005049,6592.005049,,13.8397,8968.831922,4484.415961
10.7415,5004.44638,6505.780294,,11.187,6178.924262,11739.9561,,11.76246,6584.39014,6584.39014,,13.86296,8846.638012,4423.319006
10.758,5011.89277,6515.4606,,11.2035,6195.27607,11771.02453,,11.78064,6567.732065,6567.732065,,13.88622,8713.155091,4356.577545
10.7745,5033.64736,6543.741567,,11.22,6199.406999,11778.8733,,11.79882,6554.097724,6554.097724,,13.90948,8585.157251,4292.578626
10.791,5059.304146,6577.09539,,11.2365,6210.80404,11800.52768,,11.817,6536.395453,6536.395453,,13.93274,8432.990839,4216.495419
10.8075,5067.359961,6587.567949,,11.253,6223.19893,11824.07797,,11.83518,6527.545493,6527.545493,,13.956,8291.736608,4145.868304
10.824,5078.649563,6602.244432,,11.2695,6233.218147,11843.11448,,11.85336,6506.892378,6506.892378,,13.97926,8184.041802,4092.020901
10.8405,5096.094186,6624.922442,,11.286,6237.025594,11850.34863,,11.87154,6494.933302,6494.933302,,14.00252,8068.567643,4034.283822
10.857,5110.307572,6643.399843,,11.3025,6242.901378,11861.51262,,11.88972,6480.23793,6480.23793,,14.02578,7949.949967,3974.974984
10.8735,5138.079918,6679.503894,,11.319,6257.349991,11888.96498,,11.9079,6467.345242,6467.345242,,14.04904,7829.544248,3914.772124
10.89,5150.522433,6695.679163,,11.3355,6270.173934,11913.33047,,11.92608,6451.639651,6451.639651,,14.0723,7707.656267,3853.828133
10.9065,5159.167576,6706.917849,,11.352,6279.641753,11931.31933,,11.94426,6443.504919,6443.504919,,14.09556,7605.062132,3802.531066
10.923,5174.584664,6726.960064,,11.3685,6278.989129,11930.07934,,11.96244,6425.00751,6425.00751,,14.11882,7494.873868,3747.436934
10.9395,5183.420635,6738.446826,,11.385,6278.682242,11929.49626,,11.98062,6411.185745,6411.185745,,14.14208,7384.262553,3692.131276
10.956,5189.63682,6746.527866,,11.4015,6284.705956,11940.94132,,11.9988,6396.177748,6396.177748,,14.16534,7292.085209,3646.042604
10.9725,5197.869311,6757.230104,,11.418,6290.98903,11952.87916,,12.01698,6379.737467,6379.737467,,14.1886,7190.466179,3595.233089
10.989,5204.131625,6765.371113,,11.4345,6301.509087,11972.86726,,12.03516,6372.089163,6372.089163,,14.21186,7108.592022,3554.296011
11.0055,5213.985355,6778.180961,,11.451,6312.234795,11993.24611,,12.05334,6348.217492,6348.217492,,14.23512,7025.766445,3512.883222
11.022,5220.127295,6786.165483,,11.4675,6310.227664,11989.43256,,12.07152,6334.462717,6334.462717,,14.25838,6948.547072,3474.273536
11.0385,5240.811064,6813.054383,,11.484,6310.685726,11990.30288,,12.0897,6305.938482,6305.938482,,14.28164,6867.684752,3433.842376
11.055,5258.272197,6835.753856,,11.5005,6310.002464,11989.00468,,12.10788,6292.942031,6292.942031,,14.3049,6788.363963,3394.181981
11.0715,5262.159083,6840.806808,,11.517,6324.399561,12016.35917,,12.12606,6278.964517,6278.964517,,14.32816,6722.505967,3361.252984
11.088,5264.244571,6843.517943,,11.583,6367.79047,12098.80189,0.5424484158,12.14424,6256.699928,6256.699928,,14.35142,6658.703346,3329.351673
11.1045,5269.656946,6850.554029,,11.5995,6330.993468,12028.88759,,12.16242,6236.427325,6236.427325,,14.37468,6602.553153,3301.276576
11.121,5278.719139,6862.33488,,11.616,6330.725573,12028.37859,,12.1806,6232.110168,6232.110168,,14.39794,6548.345901,3274.17295
11.1375,5285.772847,6871.504701,,11.6325,6336.669887,12039.67279,,12.19878,6207.087467,6207.087467,,14.4212,6491.598953,3245.799477
11.154,5280.48562,6864.631305,,11.649,6335.384378,12037.23032,,12.21696,6189.633252,6189.633252,,14.44446,6439.185949,3219.592974
11.1705,5286.666222,6872.666088,,11.6655,6328.446173,12024.04773,,12.23514,6177.353575,6177.353575,,14.46772,6396.219767,3198.109884
11.187,5289.942131,6876.92477,,11.682,6326.044408,12019.48438,,12.25332,6160.775275,6160.775275,,14.49098,6357.835794,3178.917897
11.2035,5291.339743,6878.741666,,11.6985,6334.681222,12035.89432,,12.2715,6140.26053,6140.26053,,14.51424,6317.310738,3158.655369
11.22,5293.772845,6881.904699,,11.715,6330.075026,12027.14255,,12.28968,6117.48871,6117.48871,,14.5375,6269.531324,3134.765662
11.2365,5300.327519,6890.425775,,11.7315,6332.092933,12030.97657,,12.30786,6092.953522,6092.953522,,14.56076,6236.240679,3118.120339
11.253,5292.061321,6879.679717,,11.748,6326.300944,12019.97179,,12.32604,6077.691854,6077.691854,,14.58402,6209.987693,3104.993846
11.2695,5305.366704,6896.976716,,11.7645,6318.197821,12004.57586,,12.34422,6050.844359,6050.844359,,14.60728,6183.029695,3091.514848
11.286,5301.995653,6892.594348,,11.781,6326.315066,12019.99863,,12.3624,6037.18536,6037.18536,,14.63054,6150.651397,3075.325699
11.3025,5297.096948,6886.226033,,11.7975,6322.02881,12011.85474,,12.38058,6019.030921,6019.030921,,14.6538,6123.172328,3061.586164
11.319,5297.234734,6886.405154,,11.814,6313.819643,11996.25732,,12.39876,6003.157509,6003.157509,,14.67706,6103.931126,3051.965563
11.3355,5303.859112,6895.016846,,11.8305,6308.855208,11986.82489,,12.41694,5980.85193,5980.85193,,14.70032,6080.245779,3040.122889
11.352,5297.240842,6886.413095,,11.847,6310.617779,11990.17378,,12.43512,5960.498424,5960.498424,,14.72358,6060.510285,3030.255142
11.3685,5289.217291,6875.982478,,11.8635,6308.846969,11986.80924,,12.4533,5934.57314,5934.57314,,14.74684,6035.636929,3017.818464
11.385,5275.445359,6858.078967,,11.88,6309.567807,11988.17883,,12.47148,5915.244446,5915.244446,,14.7701,6017.28877,3008.644385
11.4015,5267.17547,6847.32811,,11.8965,6302.912742,11975.53421,,12.48966,5899.757718,5899.757718,,14.79336,5998.376984,2999.188492
11.418,5267.362827,6847.571675,,11.913,6299.75429,11969.53315,,12.50784,5871.819821,5871.819821,,14.81662,5976.41577,2988.207885
11.4345,5256.185024,6833.040532,,11.9295,6294.623064,11959.78382,,12.52602,5860.324198,5860.324198,,14.83988,5958.651703,2979.325852
11.451,5258.89175,6836.559275,,11.946,6285.820712,11943.05935,,12.5442,5834.264353,5834.264353,,14.86314,5941.076534,2970.538267
11.4675,5249.219976,6823.985969,,11.9625,6277.786426,11927.79421,,12.56238,5817.598872,5817.598872,,14.8864,5926.096832,2963.048416
11.484,5233.84239,6803.995107,,11.979,6281.664157,11935.1619,,12.58056,5799.395662,5799.395662,,14.90966,5911.455536,2955.727768
11.5005,5222.50686,6789.258918,,11.9955,6277.050847,11926.39661,,12.59874,5774.152448,5774.152448,,14.93292,5889.920592,2944.960296
11.517,5206.189295,6768.046084,,12.012,6266.132061,11905.65092,,12.61692,5761.165786,5761.165786,,14.95618,5872.163407,2936.081704
11.5335,5202.822853,6763.669709,,12.0285,6258.074793,11890.34211,,12.6351,5743.410766,5743.410766,,14.97944,5855.079832,2927.539916
11.55,5197.04667,6756.160671,,12.045,6264.922444,11903.35264,,12.65328,5716.86161,5716.86161,,15.0027,5832.950458,2916.475229
11.5665,5185.924532,6741.701891,,12.0615,6266.101591,11905.59302,,12.67146,5689.246207,5689.246207,,15.02596,5815.358707,2907.679353
11.583,5162.997699,6711.897008,,12.078,6244.009828,11863.61867,,12.68964,5670.606959,5670.606959,,15.04922,5798.101361,2899.050681
11.5995,5150.012753,6695.01658,,12.0945,6236.502877,11849.35547,,12.70782,5653.028264,5653.028264,,15.07248,5784.924032,2892.462016
11.616,5144.611804,6687.995345,,12.111,6232.234163,11841.24491,,12.726,5633.315343,5633.315343,,15.09574,5758.305398,2879.152699
11.6325,5129.173168,6667.925118,,12.1275,6215.249404,11808.97387,,12.74418,5613.797312,5613.797312,,15.119,5732.886498,2866.443249
11.649,5110.552358,6643.718065,,12.144,6212.524209,11803.796,,12.76236,5592.491038,5592.491038,,15.14226,5708.61806,2854.30903
11.6655,5096.763638,6625.79273,,12.1605,6212.127844,11803.0429,,12.78054,5576.043322,5576.043322,,15.16552,5679.816333,2839.908166
11.682,5078.365898,6601.875667,,12.177,6203.132939,11785.95258,,12.79872,5554.503349,5554.503349,,15.18878,5665.226674,2832.613337
11.6985,5068.158327,6588.605825,,12.1935,6189.51955,11760.08714,,12.8169,5532.215971,5532.215971,,15.21204,5641.051821,2820.52591
11.715,5048.155268,6562.601848,,12.21,6180.610904,11743.16072,,12.83508,5514.927379,5514.927379,,15.2353,5617.548412,2808.774206
11.7315,5033.660056,6543.758073,,12.2265,6177.784491,11737.79053,,12.85326,5482.65107,5482.65107,,15.25856,5598.004329,2799.002165
11.748,5015.274447,6519.856781,,12.243,6163.555351,11710.75517,,12.87144,5465.165802,5465.165802,,15.28182,5572.738145,2786.369073
11.7645,4990.330325,6487.429422,,12.2595,6158.319847,11700.80771,,12.88962,5448.061436,5448.061436,,15.30508,5554.180476,2777.090238
11.781,4971.680364,6463.184473,,12.276,6152.241082,11689.25806,,12.9078,5422.504528,5422.504528,,15.32834,5523.156677,2761.578338
11.7975,4948.770189,6433.401246,,12.2925,6146.324814,11678.01715,,12.92598,5399.426999,5399.426999,,15.3516,5495.470773,2747.735386
11.814,4927.00571,6405.107422,,12.309,6145.422578,11676.3029,,12.94416,5385.452706,5385.452706,,15.37486,5478.712104,2739.356052
11.8305,4899.366902,6369.176973,,12.3255,6130.786262,11648.4939,,12.96234,5373.074783,5373.074783,,15.39812,5464.068063,2732.034031
11.847,4881.19292,6345.550796,,12.342,6126.769435,11640.86193,,12.98052,5348.507793,5348.507793,,15.42138,5438.119139,2719.05957
11.8635,4861.20722,6319.569386,,12.3585,6120.362785,11628.68929,,12.9987,5330.01372,5330.01372,,15.44464,5423.655541,2711.82777
11.88,4824.407278,6271.729461,,12.375,6105.275097,11600.02268,,13.01688,5307.874113,5307.874113,,15.4679,5398.812946,2699.406473
11.8965,4805.823452,6247.570488,,12.3915,6090.764607,11572.45275,,13.03506,5296.429104,5296.429104,,15.49116,5378.071129,2689.035564
11.913,4786.392602,6222.310382,,12.408,6082.379086,11556.52026,,13.05324,5276.087524,5276.087524,,15.51442,5360.983298,2680.491649
11.9295,4763.503452,6192.554488,,12.4245,6072.973192,11538.64906,,13.07142,5259.93539,5259.93539,,15.53768,5343.963979,2671.98199
11.946,4730.747444,6149.971677,,12.441,6058.503362,11511.15639,,13.0896,5244.734941,5244.734941,,15.56094,5331.199916,2665.599958
11.9625,4709.94013,6122.922169,,12.4575,6043.274551,11482.22165,,13.10778,5228.105369,5228.105369,,15.5842,5313.540273,2656.770137
11.979,4689.218762,6095.984391,,12.474,6034.361843,11465.2875,,13.12596,5206.053583,5206.053583,,15.60746,5296.086599,2648.0433
11.9955,4665.298848,6064.888503,,12.4905,6024.358621,11446.28138,,13.14414,5187.654,5187.654,,15.63072,5296.381942,2648.190971
12.012,4633.330929,6023.330208,,12.507,6021.508319,11440.86581,,13.16232,5174.930714,5174.930714,,15.65398,5283.84265,2641.921325
12.0285,4608.893729,5991.561848,,12.5235,6011.113254,11421.11518,,13.1805,5157.036707,5157.036707,,15.67724,5273.323515,2636.661758
12.045,4590.505529,5967.657188,,12.54,6004.680829,11408.89357,,13.19868,5151.23863,5151.23863,,15.7005,5261.358927,2630.679463
12.0615,4565.719442,5935.435274,,12.5565,5994.536909,11389.62013,,13.21686,5120.427282,5120.427282,,15.72376,5257.68469,2628.842345
12.078,4539.679902,5901.583873,,12.573,5983.196448,11368.07325,,13.23504,5088.696999,5088.696999,,15.74702,5253.289651,2626.644826
12.0945,4510.2054,5863.26702,,12.5895,5966.010835,11335.42059,,13.25322,5073.510111,5073.510111,,15.77028,5250.418002,2625.209001
12.111,4483.036061,5827.946879,,12.606,5956.85952,11318.03309,,13.2714,5056.482105,5056.482105,,15.79354,5242.64908,2621.32454
12.1275,4449.491226,5784.338594,,12.6225,5951.095118,11307.08072,,13.28958,5046.045092,5046.045092,,15.8168,5231.63354,2615.81677
12.144,4422.686569,5749.49254,,12.639,5947.411235,11300.08135,,13.30776,5027.443426,5027.443426,,15.84006,5232.02035,2616.010175
12.1605,4394.984995,5713.480494,,12.6555,5943.926535,11293.46042,,13.32594,5009.204388,5009.204388,,15.86332,5232.164723,2616.082362
12.177,4362.959553,5671.847418,,12.672,5926.689157,11260.7094,,13.34412,4997.700656,4997.700656,,15.88658,5232.482519,2616.241259
12.1935,4333.11755,5633.052815,,12.6885,5912.764373,11234.25231,,13.3623,4975.301623,4975.301623,,15.90984,5230.797763,2615.398881
12.21,4303.344005,5594.347206,,12.705,5901.019641,11211.93732,,13.38048,4958.626253,4958.626253,,15.9331,5216.885915,2608.442958
12.2265,4280.782477,5565.01722,,12.7215,5895.928121,11202.26343,,13.39866,4942.028029,4942.028029,,15.95636,5214.424571,2607.212286
12.243,4251.235476,5526.606119,,12.738,5873.483923,11159.61945,,13.41684,4927.486774,4927.486774,,15.97962,5207.454946,2603.727473
12.2595,4221.645323,5488.13892,,12.7545,5874.98623,11162.47384,,13.43502,4912.194877,4912.194877,,16.00288,5204.91712,2602.45856
12.276,4195.635152,5454.325698,,12.771,5860.299227,11134.56853,,13.4532,4886.787833,4886.787833,,16.02614,5195.596765,2597.798382
12.2925,4164.952107,5414.437739,,12.7875,5838.980094,11094.06218,,13.47138,4877.049394,4877.049394,,16.0494,5183.934897,2591.967449
12.309,4136.152188,5376.997844,,12.804,5828.709819,11074.54866,,13.48956,4864.896023,4864.896023,,16.07266,5170.053606,2585.026803
12.3255,4098.570716,5328.141931,,12.8205,5827.813054,11072.8448,,13.50774,4838.946449,4838.946449,,16.09592,5159.049739,2579.524869
12.342,4072.981071,5294.875392,,12.837,5823.100955,11063.89181,,13.52592,4824.677793,4824.677793,,16.11918,5143.125422,2571.562711
12.3585,4057.453718,5274.689833,,12.8535,5816.714161,11051.75691,,13.5441,4811.868706,4811.868706,,16.14244,5132.123555,2566.061778
12.375,4021.721887,5228.238454,,12.87,5798.127687,11016.44261,,13.56228,4793.626215,4793.626215,,16.1657,5118.914249,2559.457124
12.3915,3997.548234,5196.812704,,12.8865,5783.999944,10989.59989,,13.58046,4777.444708,4777.444708,,16.18896,5097.436335,2548.718168
12.408,3964.989959,5154.486947,,12.903,5766.799168,10956.91842,,13.59864,4770.431788,4770.431788,,16.21222,5077.347458,2538.673729
12.4245,3930.249003,5109.323704,,12.9195,5760.808252,10945.53568,,13.61682,4751.955255,4751.955255,,16.23548,5062.12418,2531.06209
12.441,3897.776746,5067.10977,,12.936,5748.765692,10922.65481,,13.635,4731.227507,4731.227507,,16.25874,5037.769915,2518.884958
12.4575,3867.138595,5027.280173,,12.9525,5739.543539,10905.13272,,13.65318,4718.399861,4718.399861,,16.282,5012.581877,2506.290939
12.474,3845.61882,4999.304466,,12.969,5730.638916,10888.21394,,13.67136,4714.118942,4714.118942,,16.30526,4996.381841,2498.19092
12.4905,3816.05801,4960.875413,,12.9855,5717.510675,10863.27028,,13.68954,4697.518149,4697.518149,,16.32852,4966.405875,2483.202938
12.507,3794.869517,4933.330372,,13.002,5698.266668,10826.70667,,13.70772,4681.226347,4681.226347,,16.35178,4941.833051,2470.916526
12.5235,3758.409007,4885.931709,,13.0185,5689.801629,10810.6231,,13.7259,4669.273569,4669.273569,,16.37504,4911.488007,2455.744003
12.54,3722.887958,4839.754345,,13.035,5676.09145,10784.57375,,13.74408,4652.046107,4652.046107,,16.3983,4885.002553,2442.501276
12.5565,3701.115312,4811.449906,,13.0515,5672.260975,10777.29585,,13.76226,4648.0893,4648.0893,,16.42156,4858.748056,2429.374028
12.573,3680.754551,4784.980916,,13.068,5662.785833,10759.29308,,13.78044,4629.987369,4629.987369,,16.44482,4830.103244,2415.051622
12.5895,3645.367996,4738.978395,,13.0845,5653.969144,10742.54137,,13.79862,4609.698284,4609.698284,,16.46808,4804.218758,2402.109379
12.606,3620.549731,4706.71465,,13.101,5642.853816,10721.42225,,13.8168,4599.697328,4599.697328,,16.49134,4774.748896,2387.374448
12.6225,3593.169612,4671.120496,,13.1175,5631.398764,10699.65765,,13.83498,4582.78979,4582.78979,,16.5146,4747.71121,2373.855605
12.639,3567.450409,4637.685531,,13.134,5609.162272,10657.40832,,13.85316,4570.216351,4570.216351,,16.53786,4725.574278,2362.787139
12.6555,3539.36712,4601.177256,,13.1505,5605.134579,10649.7557,,13.87134,4559.645097,4559.645097,,16.56112,4693.248501,2346.624251
12.672,3511.873264,4565.435244,,13.167,5595.392775,10631.24627,,13.88952,4554.066787,4554.066787,,16.58438,4659.097475,2329.548737
12.6885,3488.441748,4534.974272,,13.1835,5578.86681,10599.84694,,13.9077,4536.148983,4536.148983,,16.60764,4622.060194,2311.030097
12.705,3458.658228,4496.255696,,13.2,5573.341801,10589.34942,,13.92588,4517.818381,4517.818381,,16.6309,4593.924615,2296.962307
12.7215,3437.832034,4469.181644,,13.2165,5558.689362,10561.50979,,13.94406,4508.392378,4508.392378,,16.65416,4566.282463,2283.141231
12.738,3405.693055,4427.400971,,13.233,5547.319029,10539.90615,,13.96224,4490.735183,4490.735183,,16.67742,4535.992757,2267.996378
12.7545,3390.099719,4407.129635,,13.2495,5530.991704,10508.88424,,13.98042,4481.432416,4481.432416,,16.70068,4505.49471,2252.747355
12.771,3361.904914,4370.476388,,13.266,5531.385879,10509.63317,,13.9986,4469.047497,4469.047497,,16.72394,4478.886921,2239.443461
12.7875,3333.619141,4333.704883,,13.2825,5520.668724,10489.27058,,14.01678,4457.198197,4457.198197,,16.7472,4441.796466,2220.898233
12.804,3311.079669,4304.403569,,13.299,5511.489118,10471.82932,,14.03496,4445.53341,4445.53341,,16.77046,4417.105664,2208.552832
12.8205,3277.886211,4261.252074,,13.3155,5504.785681,10459.09279,,14.05314,4436.025026,4436.025026,,16.79372,4388.236411,2194.118205
12.837,3261.066233,4239.386102,,13.332,5505.67231,10460.77739,,14.07132,4427.200901,4427.200901,,16.81698,4359.095966,2179.547983
12.8535,3240.955403,4213.242024,,13.3485,5488.396491,10427.95333,,14.0895,4407.206191,4407.206191,,16.84024,4327.455053,2163.727526
12.87,3220.130532,4186.169691,,13.365,5473.320585,10399.30911,,14.10768,4399.410529,4399.410529,,16.8635,4302.14367,2151.071835
12.8865,3192.899249,4150.769024,,13.3815,5462.116422,10378.0212,,14.12586,4389.504666,4389.504666,,16.88676,4268.825266,2134.412633
12.903,3168.412715,4118.93653,,13.398,5451.865498,10358.54445,,14.14404,4380.322344,4380.322344,,16.91002,4241.049096,2120.524548
12.9195,3144.900369,4088.37048,,13.4145,5430.758854,10318.44182,,14.16222,4366.225777,4366.225777,,16.93328,4210.669369,2105.334684
12.936,3121.894536,4058.462897,,13.431,5426.34148,10310.04881,,14.1804,4353.734486,4353.734486,,16.95654,4186.763677,2093.381839
12.9525,3098.612068,4028.195688,,13.4475,5416.628064,10291.59332,,14.19858,4343.184362,4343.184362,,16.9798,4157.384881,2078.69244
12.969,3080.519737,4004.675657,,13.464,5410.942296,10280.79036,,14.21676,4328.12238,4328.12238,,17.00306,4128.611326,2064.305663
12.9855,3062.041342,3980.653744,,13.4805,5394.13528,10248.85703,,14.23494,4310.371147,4310.371147,,17.02632,4106.844008,2053.422004
13.002,3037.933914,3949.314088,,13.497,5375.807372,10214.03401,,14.25312,4304.231633,4304.231633,,17.04958,4079.945433,2039.972717
13.0185,3015.133125,3919.673063,,13.5135,5379.609011,10221.25712,,14.2713,4294.426434,4294.426434,,17.07284,4053.827988,2026.913994
13.035,2984.99191,3880.489484,,13.53,5372.832205,10208.38119,,14.28948,4279.210054,4279.210054,,17.0961,4024.46571,2012.232855
13.0515,2969.393195,3860.211153,,13.5465,5353.013337,10170.72534,,14.30766,4267.701676,4267.701676,,17.11936,3994.720999,1997.360499
13.068,2953.158672,3839.106274,,13.563,5342.686501,10151.10435,,14.32584,4256.460559,4256.460559,,17.14262,3974.020247,1987.010123
13.0845,2938.27554,3819.758202,,13.5795,5343.878317,10153.3688,,14.34402,4258.796617,4258.796617,,17.16588,3948.063404,1974.031702
13.101,2915.672827,3790.374675,,13.596,5320.249513,10108.47407,,14.3622,4238.571258,4238.571258,,17.18914,3928.831562,1964.415781
13.1175,2891.040339,3758.352441,,13.6125,5309.653756,10088.34214,,14.38038,4231.610645,4231.610645,,17.2124,3909.101409,1954.550705
13.134,2878.050431,3741.46556,,13.629,5297.494875,10065.24026,,14.39856,4221.417412,4221.417412,,17.23566,3885.687358,1942.843679
13.1505,2857.891503,3715.258954,,13.6455,5285.471733,10042.39629,,14.41674,4216.925061,4216.925061,,17.25892,3859.693889,1929.846945
13.167,2841.122529,3693.459287,,13.662,5273.644158,10019.9239,,14.43492,4204.923067,4204.923067,,17.28218,3843.524717,1921.762359
13.1835,2821.343628,3667.746716,,13.6785,5264.279499,10002.13105,,14.4531,4194.490004,4194.490004,,17.30544,3824.871427,1912.435714
13.2,2798.723042,3638.339955,,13.695,5263.811519,10001.24189,,14.47128,4184.341579,4184.341579,,17.3287,3807.476979,1903.73849
13.2165,2781.023852,3615.331007,,13.7115,5249.25122,9973.577318,,14.48946,4170.919426,4170.919426,,17.35196,3786.082303,1893.041152
13.233,2768.521281,3599.077665,,13.728,5240.923698,9957.755026,,14.50764,4165.867276,4165.867276,,17.37522,3768.836764,1884.418382
