ODPA-AP6F-ODPA-PEG1500 (40%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc 2 step,,,,ODPA-AP6F-ODPA-PEG990 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG3400 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (50%) NMP,,,,ODPA-AP6F-ODPA-PEG2000 (50%) DMAc,,,,ODPA-AP6F-ODPA-PEG1500 (30%) DMAc,,,,ODPA-AP6F-ODPA-PEG6000 (50%) DMAc,,
5.84008,5752.897035,1725.869111,3451.738221,7.60311,3024.234133,3931.504373,,7.658205,6194.372129,1734.424196,,7.63984,3184.629873,1592.314936,6369.259746,7.60311,3578.399292,2397.527526,,7.63984,4793.131773,1917.252709,,5.92992,3288.460821,1578.461194,,,,,,7.437825,2330.701426,3029.911854
5.85981,5745.673116,1723.701935,3447.40387,7.621475,3032.427209,3942.155372,,7.67657,6234.05098,1745.534274,,7.658205,3192.411218,1596.205609,6384.822437,7.621475,3585.9274,2402.571358,,7.658205,4812.483963,1924.993585,,5.950368,3274.33018,1571.678487,,,,,,7.45619,2342.48393,3045.229109
5.87954,5755.607083,1726.682125,3453.36425,7.63984,3040.352242,3952.457914,,7.694935,6255.486934,1751.536342,,7.67657,3208.142235,1604.071118,6416.28447,7.63984,3603.12283,2414.092296,,7.67657,4826.074728,1930.429891,,5.970816,3269.157621,1569.195658,,,,,,7.474555,2356.407656,3063.329952
5.89927,5758.102666,1727.4308,3454.861599,7.658205,3053.941686,3970.124192,,7.7133,6283.343921,1759.336298,,7.694935,3221.43245,1610.716225,6442.8649,7.658205,3611.317432,2419.582679,,7.694935,4838.368672,1935.347469,,5.991264,3268.988842,1569.114644,,,,,,7.49292,2357.640467,3064.932607
5.919,5754.524913,1726.357474,3452.714948,7.67657,3080.03848,4004.050024,,7.731665,6313.394617,1767.750493,,7.7133,3222.009021,1611.004511,6444.018042,7.67657,3643.116224,2440.88787,,7.7133,4853.026301,1941.21052,,6.011712,3277.064558,1572.990988,,,,,,7.511285,2369.97237,3080.964082
5.93873,5778.355961,1733.506788,3467.013576,7.694935,3098.172726,4027.624544,,7.75003,6329.129973,1772.156393,,7.731665,3255.359602,1627.679801,6510.719204,7.694935,3658.807379,2451.400944,,7.731665,4893.875875,1957.55035,,6.03216,3268.400338,1568.832162,,,,,,7.52965,2379.72431,3093.641603
5.95846,5783.011827,1734.903548,3469.807096,7.7133,3083.834651,4008.985046,,7.768395,6364.526749,1782.06749,,7.75003,3272.327615,1636.163808,6544.65523,7.7133,3650.733602,2445.991514,,7.75003,4907.659803,1963.063921,,6.052608,3270.461649,1569.821592,,,,,,7.548015,2385.28358,3100.868654
5.97819,5764.203042,1729.260913,3458.521825,7.731665,3110.167892,4043.21826,,7.78676,6393.021902,1790.046133,,7.768395,3284.80352,1642.40176,6569.60704,7.731665,3677.563399,2463.967477,,7.768395,4937.229079,1974.891631,,6.073056,3270.153001,1569.67344,,,,,,7.56638,2394.213773,3112.477906
5.99792,5783.937896,1735.181369,3470.362738,7.75003,3123.326134,4060.323974,,7.805125,6427.565824,1799.718431,,7.78676,3284.342814,1642.171407,6568.685629,7.75003,3690.047518,2472.331837,,7.78676,4946.298949,1978.51958,,6.093504,3271.467552,1570.304425,,,,,,7.584745,2398.057663,3117.474962
6.01765,5758.840153,1727.652046,3455.304092,7.768395,3145.300018,4088.890023,,7.82349,6437.626677,1802.53547,,7.805125,3307.107315,1653.553657,6614.21463,7.768395,3706.938239,2483.64862,,7.805125,4979.355793,1991.742317,,6.113952,3275.0073,1572.003504,,,,,,7.60311,2411.690052,3135.197067
6.03738,5766.521053,1729.956316,3459.912632,7.78676,3160.333058,4108.432976,,7.841855,6464.340048,1810.015213,,7.82349,3321.687887,1660.843944,6643.375775,7.78676,3715.59104,2489.445996,,7.82349,4993.707235,1997.482894,,6.1344,3273.075571,1571.076274,,,,,,7.621475,2422.78232,3149.617016
6.05711,5777.318503,1733.195551,3466.391102,7.805125,3180.09773,4134.127048,,7.86022,6486.182392,1816.13107,,7.841855,3331.714013,1665.857006,6663.428025,7.805125,3737.457271,2504.096372,,7.841855,5015.002713,2006.001085,,6.154848,3265.229529,1567.310174,,,,,,7.63984,2429.8173,3158.76249
6.07684,5787.478907,1736.243672,3472.487344,7.82349,3195.34183,4153.944379,,7.878585,6531.191735,1828.733686,,7.86022,3342.325514,1671.162757,6684.651028,7.82349,3747.346331,2510.722042,,7.86022,5037.439658,2014.975863,,6.175296,3275.776717,1572.372824,,,,,,7.658205,2438.591062,3170.16838
6.09657,5790.963151,1737.288945,3474.57789,7.841855,3211.538485,4175.00003,,7.89695,6549.566758,1833.878692,,7.878585,3346.396689,1673.198345,6692.793378,7.841855,3759.731073,2519.019819,,7.878585,5064.864994,2025.945998,,6.195744,3285.076945,1576.836933,,,,,,7.67657,2460.480492,3198.624639
6.1163,5804.392228,1741.317669,3482.635337,7.86022,3222.434021,4189.164227,,7.915315,6567.639648,1838.939102,,7.89695,3362.732261,1681.366131,6725.464523,7.86022,3767.403505,2524.160348,,7.89695,5081.345743,2032.538297,,6.216192,3268.497513,1568.878806,,,,,,7.694935,2472.430216,3214.159281
6.13603,5787.064816,1736.119445,3472.23889,7.878585,3229.270311,4198.051405,,7.93368,6598.330192,1847.532454,,7.915315,3381.094659,1690.54733,6762.189318,7.878585,3780.542603,2532.963544,,7.915315,5089.743443,2035.897377,,6.23664,3257.053365,1563.385615,,,,,,7.7133,2473.13164,3215.071132
6.15576,5811.445674,1743.433702,3486.867404,7.89695,3241.943583,4214.526658,,7.952045,6658.09778,1864.267378,,7.93368,3400.36543,1700.182715,6800.73086,7.89695,3796.063859,2543.362785,,7.93368,5112.551196,2045.020478,,6.257088,3272.031431,1570.575087,,,,,,7.731665,2487.633961,3233.924149
6.17549,5823.964341,1747.189302,3494.378605,7.915315,3247.675929,4221.978708,,7.97041,6685.778284,1872.017919,,7.952045,3430.34684,1715.17342,6860.69368,7.915315,3810.285325,2552.891168,,7.952045,5141.859139,2056.743656,,6.277536,3264.639539,1567.026979,,,,,,7.75003,2504.891176,3256.358529
6.19522,5830.177016,1749.053105,3498.10621,7.93368,3262.430066,4241.159086,,7.988775,6702.462737,1876.689566,,7.97041,3444.945344,1722.472672,6889.890688,7.93368,3830.454579,2566.404568,,7.97041,5163.804831,2065.521932,,6.297984,3263.486017,1566.473288,,,,,,7.768395,2516.145383,3270.988998
6.21495,5837.384189,1751.215257,3502.430513,7.952045,3273.60345,4255.684486,,8.00714,6732.017476,1884.964893,,7.988775,3461.132331,1730.566166,6922.264662,7.952045,3861.441278,2587.165656,,7.988775,5194.066578,2077.626631,,6.318432,3271.780931,1570.454847,,,,,,7.78676,2517.511325,3272.764723
6.23468,5830.907462,1749.272239,3498.544477,7.97041,3292.073846,4279.696,,8.025505,6759.393592,1892.630206,,8.00714,3468.377275,1734.188637,6936.754549,7.97041,3876.604265,2597.324857,,8.00714,5217.065538,2086.826215,,6.33888,3269.008552,1569.124105,,,,,,7.805125,2537.316188,3298.511045
6.25441,5852.360129,1755.708039,3511.416078,7.988775,3315.840307,4310.592399,,8.04387,6808.323378,1906.330546,,8.025505,3470.605321,1735.302661,6941.210642,7.988775,3885.514187,2603.294506,,8.025505,5244.870957,2097.948383,,6.359328,3260.383655,1564.984155,,,,,,7.82349,2536.876007,3297.938809
6.27414,5865.599663,1759.679899,3519.359798,8.00714,3341.133979,4343.474172,,8.062235,6829.866534,1912.362629,,8.04387,3496.346963,1748.173481,6992.693926,8.00714,3902.912866,2614.95162,,8.04387,5269.573142,2107.829257,,6.379776,3258.758484,1564.204072,,,,,,7.841855,2556.432122,3323.361759
6.29387,5869.212443,1760.763733,3521.527466,8.025505,3355.218237,4361.783708,,8.0806,6855.049094,1919.413746,,8.062235,3514.299559,1757.149779,7028.599117,8.025505,3922.171435,2627.854862,,8.062235,5280.089073,2112.035629,,6.400224,3269.923555,1569.563306,,,,,,7.86022,2568.373195,3338.885154
6.3136,5877.226531,1763.167959,3526.335919,8.04387,3375.922516,4388.699271,,8.098965,6891.478734,1929.614045,,8.0806,3533.520153,1766.760076,7067.040305,8.04387,3938.079832,2638.513487,,8.0806,5305.253813,2122.101525,,6.420672,3279.017266,1573.928287,,,,,,7.878585,2575.340204,3347.942265
6.33333,5882.828677,1764.848603,3529.697206,8.062235,3374.863812,4387.322956,,8.11733,6928.213592,1939.899806,,8.098965,3544.798898,1772.399449,7089.597797,8.062235,3937.980646,2638.447033,,8.098965,5334.097701,2133.639081,,6.44112,3284.190736,1576.411553,,,,,,7.89695,2584.521203,3359.877563
6.35306,5890.668286,1767.200486,3534.400972,8.0806,3387.85962,4404.217505,,8.135695,6950.660248,1946.184869,,8.11733,3550.755654,1775.377827,7101.511308,8.0806,3949.701377,2646.299922,,8.11733,5351.378747,2140.551499,,6.461568,3286.020121,1577.289658,,,,,,7.915315,2590.357368,3367.464579
6.37279,5904.860155,1771.458046,3542.916093,8.098965,3407.866078,4430.225901,,8.154059,6985.759735,1956.012726,,8.135695,3560.711539,1780.355769,7121.423077,8.098965,3973.199585,2662.043722,,8.135695,5371.990388,2148.796155,,6.482016,3295.036187,1581.61737,,,,,,7.93368,2601.985476,3382.581119
6.39252,5907.800202,1772.34006,3544.680121,8.11733,3432.062867,4461.681727,,8.172424,7035.612253,1969.971431,,8.154059,3583.946017,1791.973008,7167.892033,8.11733,3982.889091,2668.535691,,8.154059,5410.308131,2164.123253,,6.502464,3290.061076,1579.229317,,,,,,7.952045,2625.963733,3413.752853
6.41225,5922.722376,1776.816713,3553.633426,8.135695,3438.524926,4470.082404,,8.19079,7056.295303,1975.762685,,8.172424,3613.80275,1806.901375,7227.6055,8.135695,3992.595547,2675.039017,,8.172424,5442.488092,2176.995237,,6.522912,3287.93926,1578.210845,,,,,,7.97041,2640.593772,3432.771904
6.43198,5919.261284,1775.778385,3551.55677,8.154059,3459.675739,4497.578461,,8.209155,7070.722498,1979.802299,,8.19079,3632.298192,1816.149096,7264.596384,8.154059,4007.112181,2684.765161,,8.19079,5455.065021,2182.026008,,6.54336,3290.769788,1579.569498,,,,,,7.988775,2648.284076,3442.769299
6.45171,5947.89552,1784.368656,3568.737312,8.172424,3477.03325,4520.143225,,8.22752,7101.316671,1988.368668,,8.209155,3643.544545,1821.772272,7287.089089,8.172424,4034.063882,2702.822801,,8.209155,5472.868202,2189.147281,,6.563808,3285.568659,1577.072956,,,,,,8.00714,2662.070803,3460.692044
6.47144,5966.725219,1790.017566,3580.035132,8.19079,3490.646026,4537.839833,,8.245885,7145.634301,2000.777604,,8.22752,3665.184489,1832.592244,7330.368978,8.19079,4056.625198,2717.938883,,8.22752,5504.186253,2201.674501,,6.584256,3300.88049,1584.422635,,,,,,8.025505,2678.173839,3481.62599
6.49117,5973.12872,1791.938616,3583.877232,8.209155,3505.855263,4557.611842,,8.26425,7190.796624,2013.423055,,8.245885,3679.21716,1839.60858,7358.43432,8.209155,4076.040162,2730.946908,,8.245885,5534.597962,2213.839185,,6.604704,3305.576699,1586.676816,,,,,,8.04387,2692.555013,3500.321517
6.5109,5977.731851,1793.319555,3586.639111,8.22752,3521.640331,4578.13243,,8.282615,7204.660054,2017.304815,,8.26425,3692.959987,1846.479994,7385.919975,8.22752,4098.732153,2746.150542,,8.26425,5557.449108,2222.979643,,6.625152,3307.724336,1587.707681,,,,,,8.062235,2700.559517,3510.727372
6.53063,5983.295221,1794.988566,3589.977133,8.245885,3535.014091,4595.518319,,8.30098,7258.873308,2032.484526,,8.282615,3704.110956,1852.055478,7408.221911,8.245885,4113.504276,2756.047865,,8.282615,5594.51961,2237.807844,,6.6456,3310.204682,1588.898247,,,,,,8.0806,2710.21418,3523.278434
6.55036,5987.595549,1796.278665,3592.55733,8.26425,3552.445884,4618.179649,,8.319345,7283.573441,2039.400563,,8.30098,3731.217216,1865.608608,7462.434433,8.26425,4134.202398,2769.915607,,8.30098,5622.554058,2249.021623,,6.666048,3315.380764,1591.382767,,,,,,8.098965,2729.346801,3548.150841
6.57009,6011.634073,1803.490222,3606.980444,8.282615,3562.605302,4631.386892,,8.337709,7306.41395,2045.795906,,8.319345,3750.71099,1875.355495,7501.42198,8.282615,4141.188568,2774.59634,,8.319345,5637.577649,2255.031059,,6.686496,3309.325306,1588.476147,,,,,,8.11733,2752.044473,3577.657815
6.58982,6026.035869,1807.810761,3615.621521,8.30098,3591.412935,4668.836815,,8.356074,7346.746183,2057.088931,,8.337709,3765.752717,1882.876359,7531.505435,8.30098,4165.506443,2790.889317,,8.337709,5658.545842,2263.418337,,6.706944,3316.087765,1591.722127,,,,,,8.135695,2755.100474,3581.630616
6.60955,6041.540074,1812.462022,3624.924044,8.319345,3609.049078,4691.763801,,8.37444,7387.106793,2068.389902,,8.356074,3778.027798,1889.013899,7556.055597,8.319345,4174.119612,2796.66014,,8.356074,5695.521708,2278.208683,,6.727392,3326.819184,1596.873208,,,,,,8.154059,2769.110425,3599.843552
6.62928,6050.694825,1815.208448,3630.416895,8.337709,3634.809755,4725.252681,,8.392805,7413.258804,2075.712465,,8.37444,3794.585557,1897.292779,7589.171115,8.337709,4194.34144,2810.208765,,8.37444,5719.378494,2287.751398,,6.74784,3321.63812,1594.386297,,,,,,8.172424,2792.648922,3630.443598
6.64901,6070.179591,1821.053877,3642.107755,8.356074,3644.744376,4738.167689,,8.41117,7447.832944,2085.393224,,8.392805,3818.022314,1909.011157,7636.044629,8.356074,4217.91779,2826.00492,,8.392805,5733.085829,2293.234332,,6.768288,3331.923365,1599.323215,,,,,,8.19079,2799.373688,3639.185794
6.66874,6082.988642,1824.896593,3649.793185,8.37444,3656.403108,4753.324041,,8.429535,7490.939034,2097.46293,,8.41117,3837.11756,1918.55878,7674.23512,8.37444,4228.777644,2833.281021,,8.41117,5767.995937,2307.198375,,6.788736,3347.723767,1606.907408,,,,,,8.209155,2808.112019,3650.545625
6.68847,6120.737816,1836.221345,3672.44269,8.392805,3677.275272,4780.457853,,8.4479,7514.804061,2104.145137,,8.429535,3857.365048,1928.682524,7714.730096,8.392805,4245.042414,2844.178418,,8.429535,5790.066463,2316.026585,,6.809184,3360.199008,1612.895524,,,,,,8.22752,2825.661431,3673.35986
6.7082,6105.931387,1831.779416,3663.558832,8.41117,3694.868589,4803.329166,,8.466265,7538.398829,2110.751672,,8.4479,3877.496244,1938.748122,7754.992488,8.41117,4262.358123,2855.779943,,8.4479,5822.857026,2329.14281,,6.829632,3352.775498,1609.332239,,,,,,8.245885,2841.643266,3694.136246
6.72793,6116.895697,1835.068709,3670.137418,8.429535,3707.557782,4819.825117,,8.48463,7573.069688,2120.459513,,8.466265,3890.644212,1945.322106,7781.288424,8.429535,4285.268371,2871.129809,,8.466265,5848.722178,2339.488871,,6.85008,3379.654357,1622.234091,,,,,,8.26425,2859.258322,3717.035818
6.74766,6137.539741,1841.261922,3682.523845,8.4479,3729.649121,4848.543857,,8.502995,7623.000103,2134.440029,,8.48463,3904.736645,1952.368323,7809.473291,8.4479,4294.450942,2877.282131,,8.48463,5875.133769,2350.053508,,6.870528,3372.675424,1618.884204,,,,,,8.282615,2870.336835,3731.437885
6.76739,6136.313534,1840.89406,3681.78812,8.466265,3748.669134,4873.269874,,8.521359,7652.915743,2142.816408,,8.502995,3928.861342,1964.430671,7857.722683,8.466265,4321.29102,2895.264984,,8.502995,5899.985912,2359.994365,,6.890976,3366.770193,1616.049693,,,,,,8.30098,2883.097866,3748.027226
6.78712,6150.301737,1845.090521,3690.181042,8.48463,3768.094517,4898.522872,,8.539724,7707.065672,2157.978388,,8.521359,3938.041622,1969.020811,7876.083244,8.48463,4342.115669,2909.217498,,8.521359,5919.563672,2367.825469,,6.911424,3366.398394,1615.871229,,,,,,8.319345,2897.407522,3766.629778
6.80685,6175.798558,1852.739567,3705.479135,8.502995,3792.668827,4930.469475,,8.55809,7735.804321,2166.02521,,8.539724,3961.323414,1980.661707,7922.646829,8.502995,4366.595468,2925.618963,,8.539724,5943.977472,2377.590989,,6.931872,3373.765532,1619.407456,,,,,,8.337709,2910.116668,3783.151668
6.82658,6185.401558,1855.620467,3711.240935,8.521359,3800.4115,4940.534949,,8.576455,7767.481726,2174.894883,,8.55809,3978.900617,1989.450308,7957.801233,8.521359,4393.540456,2943.672106,,8.55809,5983.993298,2393.597319,,6.95232,3371.664842,1618.399124,,,,,,8.356074,2925.160787,3802.709023
6.84631,6204.645442,1861.393633,3722.787265,8.539724,3820.541076,4966.703399,,8.59482,7813.558708,2187.796438,,8.576455,4005.352338,2002.676169,8010.704677,8.539724,4412.516849,2956.386289,,8.576455,6010.987184,2404.394873,,6.972768,3375.018975,1620.009108,,,,,,8.37444,2944.081917,3827.306492
6.86604,6228.718199,1868.61546,3737.23092,8.55809,3834.318168,4984.613618,,8.613185,7849.391344,2197.829576,,8.59482,4020.422643,2010.211321,8040.845285,8.55809,4427.101011,2966.157677,,8.59482,6037.787299,2415.11492,,6.993216,3386.237948,1625.394215,,,,,,8.392805,2961.054543,3849.370905
6.88577,6241.737561,1872.521268,3745.042536,8.576455,3862.647402,5021.441623,,8.63155,7875.120643,2205.03378,,8.613185,4041.063043,2020.531522,8082.126087,8.576455,4443.888054,2977.404996,,8.613185,6068.424935,2427.369974,,7.013664,3389.806179,1627.106966,,,,,,8.41117,2972.943739,3864.826861
6.9055,6263.050417,1878.915125,3757.83025,8.59482,3884.885029,5050.350538,,8.649915,7927.719409,2219.761435,,8.63155,4050.110481,2025.055241,8100.220963,8.59482,4474.454691,2997.884643,,8.63155,6102.774387,2441.109755,,7.034112,3398.252773,1631.161331,,,,,,8.429535,2987.173767,3883.325897
6.92523,6257.625721,1877.287716,3754.575433,8.613185,3901.845851,5072.399606,,8.66828,7961.32098,2229.169874,,8.649915,4093.725427,2046.862713,8187.450853,8.613185,4498.300962,3013.861644,,8.649915,6138.993776,2455.59751,,7.05456,3404.854551,1634.330184,,,,,,8.4479,3003.992214,3905.189878
6.94496,6279.365143,1883.809543,3767.619086,8.63155,3924.606709,5101.988722,,8.686645,7988.678749,2236.83005,,8.66828,4114.860224,2057.430112,8229.720449,8.63155,4508.331024,3020.581786,,8.66828,6142.415032,2456.966013,,7.075008,3409.541892,1636.580108,,,,,,8.466265,3015.051545,3919.567009
6.96469,6308.326284,1892.497885,3784.99577,8.649915,3941.514543,5123.968906,,8.705009,8025.227279,2247.063638,,8.686645,4124.580404,2062.290202,8249.160808,8.649915,4538.605143,3040.865446,,8.686645,6164.843584,2465.937434,,7.095456,3412.066879,1637.792102,,,,,,8.48463,3022.459916,3929.197891
6.98442,6320.457497,1896.137249,3792.274498,8.66828,3956.40916,5143.331909,,8.723374,8068.603777,2259.209058,,8.705009,4152.738815,2076.369407,8305.477629,8.66828,4550.393532,3048.763666,,8.705009,6212.092673,2484.837069,,7.115904,3420.510411,1641.844997,,,,,,8.502995,3050.742582,3965.965356
7.00415,6343.057625,1902.917287,3805.834575,8.686645,3983.575177,5178.64773,,8.741739,8078.991641,2262.11766,,8.723374,4182.063185,2091.031593,8364.12637,8.686645,4570.029995,3061.920096,,8.723374,6254.756405,2501.902562,,7.136352,3427.138746,1645.026598,,,,,,8.521359,3066.931942,3987.011524
7.02388,6367.058455,1910.117536,3820.235073,8.705009,4004.197904,5205.457275,,8.760105,8127.059381,2275.576627,,8.741739,4189.010714,2094.505357,8378.021427,8.705009,4597.585837,3080.382511,,8.741739,6271.587389,2508.634955,,7.1568,3436.178953,1649.365897,,,,,,8.539724,3076.696461,3999.705399
7.04361,6383.94046,1915.182138,3830.364276,8.723374,4020.927422,5227.205648,,8.77847,8180.594241,2290.566387,,8.760105,4197.70814,2098.85407,8395.41628,8.723374,4616.920441,3093.336696,,8.760105,6279.400758,2511.760303,,7.177248,3450.152069,1656.072993,,,,,,8.55809,3091.696338,4019.205239
7.06334,6394.513625,1918.354087,3836.708175,8.741739,4028.201618,5236.662103,,8.796835,8222.671209,2302.347938,,8.77847,4213.19657,2106.598285,8426.393141,8.741739,4623.657381,3097.850445,,8.77847,6314.586255,2525.834502,,7.197696,3461.793963,1661.661102,,,,,,8.576455,3117.882444,4053.247178
7.08307,6407.338007,1922.201402,3844.402804,8.760105,4050.078249,5265.101724,,8.8152,8261.840369,2313.315303,,8.796835,4239.079386,2119.539693,8478.158772,8.760105,4643.728344,3111.29799,,8.796835,6352.448141,2540.979256,,7.218144,3459.742549,1660.676424,,,,,,8.59482,3139.543672,4081.406774
7.1028,6433.977208,1930.193162,3860.386325,8.77847,4073.263905,5295.243076,,8.833565,8291.225386,2321.543108,,8.8152,4267.951275,2133.975637,8535.902549,8.77847,4674.53357,3131.937492,,8.8152,6380.751076,2552.30043,,7.238592,3470.626774,1665.900852,,,,,,8.613185,3149.860122,4094.818158
7.12253,6460.723473,1938.217042,3876.434084,8.796835,4095.209402,5323.772223,,8.85193,8317.035022,2328.769806,,8.833565,4294.241927,2147.120964,8588.483854,8.796835,4700.190759,3149.127808,,8.833565,6420.552303,2568.220921,,7.25904,3479.909642,1670.356628,,,,,,8.63155,3157.210594,4104.373772
7.14226,6476.205359,1942.861608,3885.723215,8.8152,4115.555182,5350.221737,,8.870295,8376.022243,2345.286228,,8.85193,4305.815031,2152.907516,8611.630062,8.8152,4720.02303,3162.41543,,8.85193,6450.233063,2580.093225,,7.279488,3488.909091,1674.676364,,,,,,8.649915,3185.044112,4140.557346
7.16199,6505.006048,1951.501814,3903.003629,8.833565,4135.044838,5375.55829,,8.888659,8396.96574,2351.150407,,8.870295,4328.801316,2164.400658,8657.602631,8.833565,4737.220935,3173.938027,,8.870295,6481.357284,2592.542914,,7.299936,3491.093751,1675.725001,,,,,,8.66828,3193.280247,4151.264321
